swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,utterance_index,subutterance_index,text,pos,trees,ptb_treenumbers
sw09utt/sw_0971_2839.utt,2/sw2839,2839,249,sv,B,120,1,"{D Well } I think one of the good ones in the metroplex, {F uh, } in the last say twenty-five years or so, maybe longer, they've built all these dams.  /","Well/UH I/PRP think/VBP one/CD of/IN the/DT good/JJ ones/NNS in/IN the/DT metroplex/NN ,/, uh/UH ,/, in/IN the/DT last/JJ say/VB twenty-five/CD years/NNS or/CC so/RB ,/, maybe/RB longer/RB ,/, they/PRP 've/VBP built/VBN all/PDT these/DT dams/NNS ./.","(ROOT (S (S (INTJ (UH Well)) (NP (PRP I)) (VP (VBP think) (S (NP (NP (CD one)) (PP (IN of) (NP (DT the) (NP (NP (NP (JJ good) (NNS ones)) (PP (IN in) (NP (DT the) (NN metroplex)))) (, ,) (INTJ (UH uh)) (, ,) (PP (IN in) (NP (DT the) (JJ last))))))) (VP (VB say) (ADVP (NP (CD twenty-five) (NNS years)) (CC or) (ADVP (RB so))) (, ,) (ADVP (RB maybe) (RB longer)))))) (, ,) (NP (PRP they)) (VP (VBP 've) (VP (VBN built) (NP (PDT all) (DT these) (NNS dams)))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,250,sd,B,120,2,"{D You know, } the Corps of Engineers [ have, + {F uh, } soon as they finish a lake, they'll ] [ go at, + get ] another one.  /","You/PRP know/VBP ,/, the/DT Corps/NNP of/IN Engineers/NNPS have/VBP ,/, uh/UH ,/, soon/RB as/IN they/PRP finish/VBP a/DT lake/NN ,/, they/PRP 'll/MD go/VB at/IN ,/, get/VB another/DT one/CD ./.","(ROOT (S (S (NP (PRP You)) (VP (VBP know))) (, ,) (NP (NP (DT the) (NNP Corps)) (PP (IN of) (NP (NNPS Engineers)))) (VP (VBP have) (, ,) (INTJ (UH uh)) (, ,) (SBAR (RB soon) (IN as) (S (NP (PRP they)) (VP (VP (VBP finish) (NP (DT a) (NN lake))) (PRN (, ,) (S (NP (PRP they)) (VP (MD 'll) (VP (VB go) (PP (IN at))))) (, ,)) (VP (VB get) (NP (DT another) (CD one))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,251,sd,B,120,3,"{C And } [ that we haven't had, + we've had ] droughts here in long summers -- /","And/CC that/IN we/PRP have/VBP n't/RB had/VBN ,/, we/PRP 've/VBP had/VBN droughts/NNS here/RB in/IN long/JJ summers/NNS --/:","(ROOT (S (CC And) (SBAR (IN that) (S (NP (PRP we)) (VP (VBP have) (RB n't) (VP (VBN had))))) (, ,) (NP (PRP we)) (VP (VBP 've) (VP (VBN had) (NP (NNS droughts)) (PP (ADVP (RB here)) (IN in) (NP (JJ long) (NNS summers)))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,252,b,A,121,1,Yeah. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,253,sv,B,122,1,"-- we've had good water supply,  /","--/: we/PRP 've/VBP had/VBN good/JJ water/NN supply/NN ,/,","(ROOT (S (NP (PRP we)) (VP (VBP 've) (VP (VBN had) (NP (JJ good) (NN water) (NN supply)))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,254,sd,B,122,2,"{C and } that's due to the Corps of Engineers [ building, + looking years ahead and building ] all these # reservoirs for us, {D you know. } # /","and/CC that/DT 's/BES due/IN to/IN the/DT Corps/NNP of/IN Engineers/NNPS building/VBG ,/, looking/VBG years/NNS ahead/RB and/CC building/VBG all/PDT these/DT reservoirs/NNS for/IN us/PRP ,/, you/PRP know/VBP ./.","(ROOT (S (S (CC and) (NP (DT that)) (VP (BES 's) (PP (IN due) (IN to) (NP (NP (DT the) (NNP Corps)) (PP (IN of) (NP (NNPS Engineers))))) (S (VP (VP (VBG building)) (, ,) (VP (VBG looking) (NP (NNS years)) (ADVP (RB ahead))) (CC and) (VP (VBG building) (NP (NP (PDT all) (DT these) (NNS reservoirs)) (PP (IN for) (NP (PRP us))))))))) (, ,) (NP (PRP you)) (VP (VBP know)) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,255,aa,A,123,1,"# Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,256,aa,A,123,2,they've done some good # things.  /,they/PRP 've/VBP done/VBN some/DT good/JJ things/NNS ./.,(ROOT (S (NP (PRP they)) (VP (VBP 've) (VP (VBN done) (NP (DT some) (JJ good) (NNS things)))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,257,sv,A,123,3,"The state actually did some [ good, + good ] work [ on that, + in that ] a couple of years ago. /","The/DT state/NN actually/RB did/VBD some/DT good/JJ ,/, good/JJ work/NN on/IN that/DT ,/, in/IN that/DT a/DT couple/NN of/IN years/NNS ago/RB ./.","(ROOT (S (NP (DT The) (NN state)) (ADVP (RB actually)) (VP (VBD did) (NP (DT some) (JJ good) (, ,) (JJ good) (NN work)) (PP (IN on) (NP (DT that))) (, ,) (PP (IN in) (NP (DT that)) (ADVP (NP (NP (DT a) (NN couple)) (PP (IN of) (NP (NNS years)))) (RB ago)))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,258,b,B,124,1,Yeah. /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,259,sd,A,125,1,"{F Uh, } Sam Johnson came out and talked to us [ about that -- +","Uh/UH ,/, Sam/NNP Johnson/NNP came/VBD out/RB and/CC talked/VBD to/IN us/PRP about/IN that/DT --/:","(ROOT (S (INTJ (UH Uh)) (, ,) (NP (NNP Sam) (NNP Johnson)) (VP (VP (VBD came) (ADVP (RB out))) (CC and) (VP (VBD talked) (PP (IN to) (NP (PRP us))) (PP (IN about) (NP (NP (DT that)) (PP (IN about) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBD had) (VP (VBN done)))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,260,b,B,126,1,# Yeah. # /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,261,+,A,127,1,-- # about #  what ] they had done.  /,--/: about/IN what/WP they/PRP had/VBD done/VBN ./.,"(ROOT (S (INTJ (UH Uh)) (, ,) (NP (NNP Sam) (NNP Johnson)) (VP (VP (VBD came) (ADVP (RB out))) (CC and) (VP (VBD talked) (PP (IN to) (NP (PRP us))) (PP (IN about) (NP (NP (DT that)) (PP (IN about) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBD had) (VP (VBN done)))))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,262,sv,A,127,2,"{C And } [ they, + they ] really had done [ some good, + some good ] work. /","And/CC they/PRP ,/, they/PRP really/RB had/VBD done/VBN some/DT good/JJ ,/, some/DT good/JJ work/NN ./.","(ROOT (S (CC And) (NP (PRP they)) (, ,) (NP (PRP they)) (ADVP (RB really)) (VP (VBD had) (VP (VBN done) (NP (NP (DT some) (JJ good)) (, ,) (NP (DT some) (JJ good) (NN work))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,263,aa,B,128,1,"Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,264,sv,B,128,2,I think anything for water supply like # that. # /,I/PRP think/VBP anything/NN for/IN water/NN supply/NN like/IN that/DT ./.,(ROOT (S (NP (PRP I)) (VP (VBP think) (NP (NP (NN anything)) (PP (IN for) (NP (NP (NN water) (NN supply)) (PP (IN like) (NP (DT that))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,265,b,A,129,1,# Yeah. # /,Yeah/UH ./.,(ROOT (INTJ (UH Yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,266,sv,B,130,1,California should do more of that too. /,California/NNP should/MD do/VB more/JJR of/IN that/DT too/RB ./.,(ROOT (S (NP (NNP California)) (VP (MD should) (VP (VB do) (NP (NP (JJR more)) (PP (IN of) (NP (DT that)))) (ADVP (RB too)))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,267,aa,A,131,1,"Yeah,  /","Yeah/UH ,/,","(ROOT (INTJ (UH Yeah) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,268,sv,A,131,2,"there are a lot of [ p-, + places ] where they're in real trouble,  /","there/EX are/VBP a/DT lot/NN of/IN p-/NNS ,/, places/NNS where/WRB they/PRP 're/VBP in/IN real/JJ trouble/NN ,/,","(ROOT (S (NP (EX there)) (VP (VBP are) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (NNS p-)) (, ,) (NP (NP (NNS places)) (SBAR (WHADVP (WRB where)) (S (NP (PRP they)) (VP (VBP 're) (PP (IN in) (NP (JJ real) (NN trouble))))))) (, ,)))))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,269,sv,A,131,3,[ {C and } -- +,and/CC --/:,"(ROOT (S (S (CC and) (S (CC and) (NP (PRP I)) (VP (VBP think) (NP (PRP it))))) (VP (MD would) (VP (VB be) (ADJP (JJ easy) (RB enough) (S (VP (TO to) (VP (VB be) (PP (IN in) (NP (NN trouble))) (ADVP (RB here) (RB too)) (, ,) (SBAR (IN if) (S (NP (PRP they)) (VP (VBP do) (RB n't) (VP (VB take))))))))) (, ,) (SBAR (IN if) (S (NP (PRP they)) (VP (VBP do) (RB n't) (VP (VB take) (NP (DT that) (JJ early) (NN stand)))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,270,b,B,132,1,Right. /,Right/UH ./.,(ROOT (INTJ (UH Right) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,271,+,A,133,1,"-- {C and } ] I think it would be easy enough to be in trouble here too, [ if they don't take, + if they don't take ] that early stand. /","--/: and/CC I/PRP think/VBP it/PRP would/MD be/VB easy/JJ enough/RB to/TO be/VB in/IN trouble/NN here/RB too/RB ,/, if/IN they/PRP do/VBP n't/RB take/VB ,/, if/IN they/PRP do/VBP n't/RB take/VB that/DT early/JJ stand/NN ./.","(ROOT (S (S (CC and) (S (CC and) (NP (PRP I)) (VP (VBP think) (NP (PRP it))))) (VP (MD would) (VP (VB be) (ADJP (JJ easy) (RB enough) (S (VP (TO to) (VP (VB be) (PP (IN in) (NP (NN trouble))) (ADVP (RB here) (RB too)) (, ,) (SBAR (IN if) (S (NP (PRP they)) (VP (VBP do) (RB n't) (VP (VB take))))))))) (, ,) (SBAR (IN if) (S (NP (PRP they)) (VP (VBP do) (RB n't) (VP (VB take) (NP (DT that) (JJ early) (NN stand)))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,272,aa,B,134,1,Right.  /,Right/UH ./.,(ROOT (INTJ (UH Right) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,273,sd,B,134,2,"They just finished Joe Poole Lake over here,  /","They/PRP just/RB finished/VBD Joe/NNP Poole/NNP Lake/NNP over/IN here/RB ,/,","(ROOT (S (NP (PRP They)) (ADVP (RB just)) (VP (VBD finished) (NP (NP (NNP Joe) (NNP Poole) (NNP Lake)) (PP (IN over) (NP (RB here))))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,274,sv,B,134,3,{C and } they need to start another one.  /,and/CC they/PRP need/VBP to/TO start/VB another/DT one/CD ./.,(ROOT (S (CC and) (NP (PRP they)) (VP (VBP need) (S (VP (TO to) (VP (VB start) (NP (DT another) (CD one)))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,275,sv,B,134,4,I think every time they finish one they ought to just have --,I/PRP think/VBP every/DT time/NN they/PRP finish/VBP one/CD they/PRP ought/MD to/TO just/RB have/VB --/:,(ROOT (S (NP (PRP I)) (VP (VBP think) (NP (NP (DT every) (NN time)) (SBAR (S (NP (PRP they)) (VP (VBP finish) (NP (NP (CD one)) (SBAR (S (NP (PRP they)) (VP (MD ought) (S (VP (TO to) (ADVP (RB just)) (VP (VB have) (NP (NP (DT another) (NN one)) (PP (IN in) (NP (NN line)))))))))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,276,b,A,135,1,# Yeah # -- /,Yeah/UH --/:,(ROOT (INTJ (UH Yeah))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,277,+,B,136,1,-- # another #  one in line.  /,--/: another/DT one/NN in/IN line/NN ./.,(ROOT (S (NP (PRP I)) (VP (VBP think) (NP (NP (DT every) (NN time)) (SBAR (S (NP (PRP they)) (VP (VBP finish) (NP (NP (CD one)) (SBAR (S (NP (PRP they)) (VP (MD ought) (S (VP (TO to) (ADVP (RB just)) (VP (VB have) (NP (NP (DT another) (NN one)) (PP (IN in) (NP (NN line)))))))))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,278,sv,B,136,2,# The water's critical. # /,The/DT water/NN 's/BES critical/JJ ./.,(ROOT (S (NP (DT The) (NN water)) (VP (BES 's) (ADJP (JJ critical))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,279,aa,A,137,1,-- # that's probably right.  /,--/: that/DT 's/BES probably/RB right/JJ ./.,(ROOT (S (NP (DT that)) (VP (BES 's) (ADVP (RB probably)) (ADJP (JJ right))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,280,sv,A,137,2,#  The growth is fast enough so that they can't afford to just dawdle and wait [ until something -- +,The/DT growth/NN is/VBZ fast/RB enough/RB so/IN that/IN they/PRP ca/MD n't/RB afford/VB to/TO just/RB dawdle/VB and/CC wait/VB until/IN something/NN --/:,(ROOT (S (NP (DT The) (NN growth)) (VP (VBZ is) (ADVP (ADVP (RB fast) (RB enough) (IN so)) (SBAR (IN that) (S (NP (PRP they)) (VP (MD ca) (RB n't) (VP (VB afford) (S (VP (TO to) (VP (ADVP (RB just)) (VB dawdle) (CC and) (VB wait) (SBAR (IN until) (S (NP (NP (NN something)) (PP (IN til) (NP (PRP they)))) (VP (VBP need) (NP (PRP them)))))))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,281,b,B,138,1,Right. /,Right/UH ./.,(ROOT (INTJ (UH Right) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,282,+,A,139,1,-- til they need them. ]  /,--/: til/IN they/PRP need/VBP them/PRP ./.,(ROOT (S (NP (DT The) (NN growth)) (VP (VBZ is) (ADVP (ADVP (RB fast) (RB enough) (IN so)) (SBAR (IN that) (S (NP (PRP they)) (VP (MD ca) (RB n't) (VP (VB afford) (S (VP (TO to) (VP (ADVP (RB just)) (VB dawdle) (CC and) (VB wait) (SBAR (IN until) (S (NP (NP (NN something)) (PP (IN til) (NP (PRP they)))) (VP (VBP need) (NP (PRP them)))))))))))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,283,fc,A,139,2,"{D Well, } it's good to talk to you. /","Well/UH ,/, it/PRP 's/BES good/JJ to/TO talk/VB to/IN you/PRP ./.","(ROOT (S (INTJ (UH Well)) (, ,) (NP (PRP it)) (VP (BES 's) (ADJP (JJ good) (S (VP (TO to) (VP (VB talk) (PP (IN to) (NP (PRP you)))))))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,284,fc,B,140,1,"Okay,  /","Okay/UH ,/,","(ROOT (FRAG (PP (UH Okay)) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,285,%,B,140,2,yeah.  /,yeah/UH ./.,(ROOT (INTJ (UH yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,286,fc^t,B,140,3,How many calls have you made? /,How/WRB many/JJ calls/NNS have/VBP you/PRP made/VBN ?/.,(ROOT (SBARQ (WHADVP (WRB How) (NP (JJ many) (NNS calls))) (SQ (VBP have) (NP (PRP you)) (VP (VBN made))) (. ?))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,287,fc^t,A,141,1,"{F Oh, } about nine. /","Oh/UH ,/, about/RB nine/CD ./.","(ROOT (FRAG (INTJ (UH Oh)) (, ,) (NP (RB about) (CD nine)) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,288,fc,B,142,1,"{F Oh } yeah,  /","Oh/UH yeah/UH ,/,","(ROOT (PRN (UH Oh) (INTJ (UH yeah)) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,289,fc^t,B,142,2,I'm up to twenty.  /,I/PRP 'm/VBP up/IN to/IN twenty/CD ./.,(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADVP (IN up)) (PP (IN to) (NP (CD twenty)))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,290,fc,B,142,3,Are you a T I -er. /,Are/VBP you/PRP a/DT T/NNP I/NNP -er/NN ./.,(ROOT (S (VP (VBP Are) (NP (NP (PRP you)) (NP (DT a) (NNP T) (NNP I) (NN -er)))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,291,fc,A,143,1,"No,  /","No/UH ,/,","(ROOT (INTJ (UH No) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,292,fc,A,143,2,"[ I just, + just ] a housewife.  /","I/PRP just/RB ,/, just/RB a/DT housewife/NN ./.","(ROOT (FRAG (ADVP (PRP I) (RB just)) (, ,) (NP (RB just) (DT a) (NN housewife)) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,293,fc^t,A,143,3,I just heard about it and # found it fun <Laughter>. # /,I/PRP just/RB heard/VBD about/IN it/PRP and/CC found/VBD it/PRP fun/JJ ./.,(ROOT (S (NP (PRP I)) (ADVP (RB just)) (VP (VP (VBD heard) (PP (IN about) (NP (PRP it)))) (CC and) (VP (VBD found) (S (NP (PRP it)) (ADJP (JJ fun))))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,294,fc,B,144,1,"# {F Oh, } {D well, } great,  /","Oh/UH ,/, well/UH ,/, great/UH ,/,","(ROOT (INTJ (INTJ (UH Oh) (, ,) (UH well)) (, ,) (INTJ (UH great) (, ,))))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,295,fc^r,B,144,2,"# great,  /","great/UH ,/,","(ROOT (FRAG (PP (UH great)) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,296,%,B,144,3,okay. /,okay/UH ./.,(ROOT (INTJ (UH okay) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,297,fc,A,145,1,"Guess I like to talk, that's all <laughter>. /","Guess/NNP I/PRP like/VBP to/TO talk/VB ,/, that/DT 's/BES all/DT ./.","(ROOT (S (NP (NP (NNP Guess)) (SBAR (S (NP (PRP I)) (VP (VBP like) (S (VP (TO to) (VP (VB talk)))))))) (, ,) (NP (DT that)) (VP (BES 's) (NP (DT all))) (. .)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,298,fc,B,146,1,"<Laughter>  {D Well, } it's been some interesting subjects,  /","Well/UH ,/, it/PRP 's/HVS been/VBN some/DT interesting/JJ subjects/NNS ,/,","(ROOT (S (INTJ (UH Well)) (, ,) (ADVP (PRP it)) (VP (HVS 's) (VP (VBN been) (NP (DT some) (JJ interesting) (NNS subjects)))) (, ,)))",
sw09utt/sw_0971_2839.utt,2/sw2839,2839,299,fc,B,146,2,yeah. /,yeah/UH ./.,(ROOT (INTJ (UH yeah) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,300,fc,A,147,1,Right. /,Right/UH ./.,(ROOT (INTJ (UH Right) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,301,fc,B,148,1,Thanks for calling. /,Thanks/NNS for/IN calling/VBG ./.,(ROOT (NP (NP (NNS Thanks)) (PP (IN for) (S (VP (VBG calling)))) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,302,fc,A,149,1,Uh-huh.  /,Uh-huh/UH ./.,(ROOT (INTJ (UH Uh-huh) (. .))),
sw09utt/sw_0971_2839.utt,2/sw2839,2839,303,fc,A,149,2,Bye now </TV>. /,Bye/UH now/UH ./.,,
sw09utt/sw_0971_2839.utt,2/sw2839,2839,304,fc,B,150,1,Bye-bye. /,Bye-bye/UH ./.,,
